E_lab E*/MeV 190Rn 191Rn 192Rn 193Rn 194Rn 195Rn 196Rn
273.738 61.0 0.349E-07 0.420E-05 0.107E-06 0.185E-04 0.320E-04 0.412E-05 0.000E+00
275.099 62.0 0.581E-07 0.360E-05 0.740E-07 0.224E-04 0.244E-04 0.273E-05 0.000E+00
276.460 63.0 0.883E-07 0.300E-05 0.591E-07 0.259E-04 0.184E-04 0.180E-05 0.000E+00
277.821 64.0 0.123E-06 0.244E-05 0.629E-07 0.287E-04 0.137E-04 0.117E-05 0.000E+00
279.182 65.0 0.160E-06 0.194E-05 0.902E-07 0.304E-04 0.100E-04 0.761E-06 0.000E+00
280.543 66.0 0.193E-06 0.152E-05 0.149E-06 0.311E-04 0.732E-05 0.491E-06 0.000E+00
281.904 67.0 0.220E-06 0.117E-05 0.251E-06 0.308E-04 0.527E-05 0.313E-06 0.000E+00
283.266 68.0 0.238E-06 0.892E-06 0.403E-06 0.296E-04 0.375E-05 0.199E-06 0.000E+00
284.627 69.0 0.245E-06 0.669E-06 0.611E-06 0.276E-04 0.265E-05 0.124E-06 0.000E+00
285.988 70.0 0.242E-06 0.497E-06 0.874E-06 0.252E-04 0.185E-05 0.758E-07 0.000E+00
287.349 71.0 0.231E-06 0.365E-06 0.118E-05 0.224E-04 0.128E-05 0.434E-07 0.000E+00
288.710 72.0 0.214E-06 0.266E-06 0.151E-05 0.195E-04 0.865E-06 0.213E-07 0.000E+00
290.071 73.0 0.192E-06 0.192E-06 0.185E-05 0.167E-04 0.448E-06 0.670E-08 0.000E+00
291.432 74.0 0.169E-06 0.138E-06 0.216E-05 0.141E-04 0.225E-06 0.000E+00 0.000E+00
292.793 75.0 0.145E-06 0.989E-07 0.242E-05 0.117E-04 0.111E-06 0.000E+00 0.000E+00
294.154 76.0 0.122E-06 0.712E-07 0.262E-05 0.953E-05 0.518E-07 0.000E+00 0.000E+00
295.516 77.0 0.101E-06 0.526E-07 0.273E-05 0.769E-05 0.000E+00 0.000E+00 0.000E+00
296.877 78.0 0.819E-07 0.417E-07 0.277E-05 0.613E-05 0.000E+00 0.000E+00 0.000E+00
298.238 79.0 0.658E-07 0.380E-07 0.273E-05 0.482E-05 0.000E+00 0.000E+00 0.000E+00
299.599 80.0 0.521E-07 0.418E-07 0.263E-05 0.373E-05 0.000E+00 0.000E+00 0.000E+00


