E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
186.591	47.0	0.000E+00	0.000E+00	0.689E-04	0.101E+00	0.174E+00	0.179E-02	0.383E-05
187.867	48.0	0.000E+00	0.000E+00	0.297E-03	0.147E+00	0.181E+00	0.142E-02	0.264E-05
189.144	49.0	0.000E+00	0.000E+00	0.106E-02	0.202E+00	0.179E+00	0.109E-02	0.177E-05
190.421	50.0	0.000E+00	0.000E+00	0.316E-02	0.263E+00	0.170E+00	0.822E-03	0.113E-05
191.697	51.0	0.000E+00	0.000E+00	0.810E-02	0.327E+00	0.156E+00	0.603E-03	0.682E-06
192.974	52.0	0.000E+00	0.000E+00	0.181E-01	0.390E+00	0.137E+00	0.433E-03	0.375E-06
194.251	53.0	0.000E+00	0.000E+00	0.360E-01	0.445E+00	0.117E+00	0.305E-03	0.129E-06
195.528	54.0	0.000E+00	0.000E+00	0.642E-01	0.487E+00	0.969E-01	0.211E-03	0.000E+00
196.804	55.0	0.000E+00	0.373E-06	0.104E+00	0.512E+00	0.778E-01	0.143E-03	0.000E+00
198.081	56.0	0.000E+00	0.240E-05	0.157E+00	0.516E+00	0.608E-01	0.949E-04	0.000E+00
199.358	57.0	0.000E+00	0.118E-04	0.219E+00	0.501E+00	0.463E-01	0.620E-04	0.000E+00
200.635	58.0	0.000E+00	0.467E-04	0.287E+00	0.467E+00	0.344E-01	0.398E-04	0.000E+00
201.911	59.0	0.000E+00	0.154E-03	0.358E+00	0.421E+00	0.250E-01	0.251E-04	0.000E+00
203.188	60.0	0.000E+00	0.437E-03	0.425E+00	0.368E+00	0.178E-01	0.155E-04	0.000E+00
204.465	61.0	0.000E+00	0.108E-02	0.483E+00	0.311E+00	0.125E-01	0.943E-05	0.000E+00
205.742	62.0	0.000E+00	0.236E-02	0.529E+00	0.256E+00	0.858E-02	0.562E-05	0.000E+00
207.018	63.0	0.000E+00	0.462E-02	0.559E+00	0.205E+00	0.581E-02	0.326E-05	0.000E+00
208.295	64.0	0.000E+00	0.823E-02	0.571E+00	0.161E+00	0.388E-02	0.180E-05	0.000E+00
209.572	65.0	0.112E-06	0.135E-01	0.566E+00	0.124E+00	0.257E-02	0.910E-06	0.000E+00
210.848	66.0	0.584E-06	0.205E-01	0.545E+00	0.936E-01	0.168E-02	0.379E-06	0.000E+00
212.125	67.0	0.252E-05	0.293E-01	0.511E+00	0.696E-01	0.108E-02	0.000E+00	0.000E+00
213.402	68.0	0.922E-05	0.395E-01	0.467E+00	0.510E-01	0.696E-03	0.000E+00	0.000E+00
214.679	69.0	0.292E-04	0.509E-01	0.417E+00	0.369E-01	0.443E-03	0.000E+00	0.000E+00
215.955	70.0	0.813E-04	0.629E-01	0.364E+00	0.264E-01	0.280E-03	0.000E+00	0.000E+00
217.232	71.0	0.201E-03	0.749E-01	0.311E+00	0.187E-01	0.176E-03	0.000E+00	0.000E+00
218.509	72.0	0.445E-03	0.864E-01	0.261E+00	0.132E-01	0.110E-03	0.000E+00	0.000E+00
219.786	73.0	0.895E-03	0.966E-01	0.216E+00	0.918E-02	0.684E-04	0.000E+00	0.000E+00
221.062	74.0	0.165E-02	0.105E+00	0.175E+00	0.635E-02	0.423E-04	0.000E+00	0.000E+00
222.339	75.0	0.283E-02	0.111E+00	0.140E+00	0.437E-02	0.260E-04	0.000E+00	0.000E+00
223.616	76.0	0.453E-02	0.115E+00	0.111E+00	0.299E-02	0.159E-04	0.000E+00	0.000E+00
224.892	77.0	0.683E-02	0.116E+00	0.868E-01	0.203E-02	0.963E-05	0.000E+00	0.000E+00
226.169	78.0	0.976E-02	0.115E+00	0.670E-01	0.138E-02	0.577E-05	0.000E+00	0.000E+00
227.446	79.0	0.133E-01	0.110E+00	0.512E-01	0.926E-03	0.341E-05	0.000E+00	0.000E+00
228.723	80.0	0.173E-01	0.104E+00	0.388E-01	0.621E-03	0.196E-05	0.000E+00	0.000E+00
