E_lab	E*/MeV	196At	197At	198At	199At	200At	201At	202At	203At	204At	205At
178.068	56.0	0.000E+00	0.000E+00	0.000E+00	0.306E-04	0.102E+01	0.451E+01	0.133E+00	0.776E-03	0.000E+00	0.000E+00
179.310	57.0	0.000E+00	0.000E+00	0.000E+00	0.236E-03	0.136E+01	0.411E+01	0.957E-01	0.501E-03	0.000E+00	0.000E+00
180.552	58.0	0.000E+00	0.000E+00	0.000E+00	0.127E-02	0.171E+01	0.361E+01	0.677E-01	0.318E-03	0.000E+00	0.000E+00
181.795	59.0	0.000E+00	0.000E+00	0.000E+00	0.497E-02	0.202E+01	0.306E+01	0.469E-01	0.198E-03	0.000E+00	0.000E+00
183.037	60.0	0.000E+00	0.000E+00	0.000E+00	0.151E-01	0.228E+01	0.251E+01	0.320E-01	0.121E-03	0.000E+00	0.000E+00
184.280	61.0	0.000E+00	0.000E+00	0.000E+00	0.369E-01	0.247E+01	0.201E+01	0.214E-01	0.731E-04	0.000E+00	0.000E+00
185.522	62.0	0.000E+00	0.000E+00	0.000E+00	0.759E-01	0.257E+01	0.156E+01	0.142E-01	0.428E-04	0.000E+00	0.000E+00
186.765	63.0	0.000E+00	0.000E+00	0.000E+00	0.136E+00	0.259E+01	0.118E+01	0.923E-02	0.239E-04	0.000E+00	0.000E+00
188.007	64.0	0.000E+00	0.000E+00	0.000E+00	0.218E+00	0.251E+01	0.878E+00	0.593E-02	0.122E-04	0.000E+00	0.000E+00
189.249	65.0	0.000E+00	0.000E+00	0.000E+00	0.319E+00	0.236E+01	0.640E+00	0.377E-02	0.475E-05	0.000E+00	0.000E+00
190.492	66.0	0.000E+00	0.000E+00	0.000E+00	0.433E+00	0.215E+01	0.459E+00	0.238E-02	0.000E+00	0.000E+00	0.000E+00
191.734	67.0	0.000E+00	0.000E+00	0.172E-05	0.553E+00	0.191E+01	0.324E+00	0.148E-02	0.000E+00	0.000E+00	0.000E+00
192.977	68.0	0.000E+00	0.000E+00	0.110E-04	0.669E+00	0.165E+01	0.226E+00	0.917E-03	0.000E+00	0.000E+00	0.000E+00
194.219	69.0	0.000E+00	0.000E+00	0.515E-04	0.775E+00	0.140E+01	0.156E+00	0.563E-03	0.000E+00	0.000E+00	0.000E+00
195.462	70.0	0.000E+00	0.000E+00	0.187E-03	0.863E+00	0.116E+01	0.107E+00	0.343E-03	0.000E+00	0.000E+00	0.000E+00
196.704	71.0	0.000E+00	0.000E+00	0.548E-03	0.927E+00	0.941E+00	0.727E-01	0.208E-03	0.000E+00	0.000E+00	0.000E+00
197.946	72.0	0.000E+00	0.000E+00	0.134E-02	0.966E+00	0.751E+00	0.490E-01	0.125E-03	0.000E+00	0.000E+00	0.000E+00
199.189	73.0	0.000E+00	0.000E+00	0.283E-02	0.976E+00	0.590E+00	0.329E-01	0.739E-04	0.000E+00	0.000E+00	0.000E+00
200.431	74.0	0.000E+00	0.000E+00	0.530E-02	0.960E+00	0.458E+00	0.219E-01	0.436E-04	0.000E+00	0.000E+00	0.000E+00
201.674	75.0	0.000E+00	0.000E+00	0.898E-02	0.921E+00	0.350E+00	0.146E-01	0.256E-04	0.000E+00	0.000E+00	0.000E+00
202.916	76.0	0.000E+00	0.000E+00	0.140E-01	0.862E+00	0.265E+00	0.964E-02	0.147E-04	0.000E+00	0.000E+00	0.000E+00
204.159	77.0	0.000E+00	0.148E-06	0.204E-01	0.789E+00	0.198E+00	0.635E-02	0.816E-05	0.000E+00	0.000E+00	0.000E+00
205.401	78.0	0.000E+00	0.855E-06	0.279E-01	0.708E+00	0.147E+00	0.417E-02	0.380E-05	0.000E+00	0.000E+00	0.000E+00
206.643	79.0	0.000E+00	0.383E-05	0.365E-01	0.622E+00	0.108E+00	0.273E-02	0.125E-05	0.000E+00	0.000E+00	0.000E+00
207.886	80.0	0.000E+00	0.138E-04	0.456E-01	0.538E+00	0.790E-01	0.178E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
209.128	81.0	0.000E+00	0.415E-04	0.548E-01	0.457E+00	0.572E-01	0.116E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
210.371	82.0	0.000E+00	0.107E-03	0.637E-01	0.382E+00	0.412E-01	0.751E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
211.613	83.0	0.000E+00	0.241E-03	0.717E-01	0.315E+00	0.295E-01	0.485E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
212.856	84.0	0.000E+00	0.485E-03	0.784E-01	0.257E+00	0.210E-01	0.312E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
214.098	85.0	0.000E+00	0.888E-03	0.834E-01	0.207E+00	0.148E-01	0.200E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
215.340	86.0	0.000E+00	0.150E-02	0.864E-01	0.165E+00	0.105E-01	0.128E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
216.583	87.0	0.000E+00	0.236E-02	0.875E-01	0.130E+00	0.733E-02	0.810E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
217.825	88.0	0.000E+00	0.350E-02	0.865E-01	0.101E+00	0.512E-02	0.511E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
219.068	89.0	0.918E-08	0.490E-02	0.838E-01	0.784E-01	0.357E-02	0.321E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
220.310	90.0	0.409E-07	0.654E-02	0.795E-01	0.602E-01	0.247E-02	0.199E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
221.552	91.0	0.151E-06	0.836E-02	0.741E-01	0.459E-01	0.171E-02	0.121E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
222.795	92.0	0.472E-06	0.103E-01	0.678E-01	0.347E-01	0.118E-02	0.638E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
224.037	93.0	0.128E-05	0.122E-01	0.611E-01	0.261E-01	0.807E-03	0.298E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
225.280	94.0	0.310E-05	0.139E-01	0.542E-01	0.196E-01	0.552E-03	0.134E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
226.522	95.0	0.673E-05	0.154E-01	0.475E-01	0.145E-01	0.376E-03	0.574E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
227.765	96.0	0.134E-04	0.167E-01	0.410E-01	0.108E-01	0.256E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
229.007	97.0	0.246E-04	0.175E-01	0.350E-01	0.793E-02	0.173E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
230.249	98.0	0.423E-04	0.180E-01	0.295E-01	0.582E-02	0.117E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
231.492	99.0	0.686E-04	0.180E-01	0.247E-01	0.425E-02	0.784E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
232.734	100.0	0.105E-03	0.177E-01	0.204E-01	0.309E-02	0.525E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
233.977	101.0	0.154E-03	0.171E-01	0.167E-01	0.224E-02	0.350E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
235.219	102.0	0.216E-03	0.162E-01	0.136E-01	0.162E-02	0.231E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
236.462	103.0	0.290E-03	0.151E-01	0.110E-01	0.116E-02	0.120E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
237.704	104.0	0.377E-03	0.139E-01	0.878E-02	0.833E-03	0.626E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
238.946	105.0	0.472E-03	0.126E-01	0.698E-02	0.595E-03	0.330E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
240.189	106.0	0.573E-03	0.112E-01	0.552E-02	0.424E-03	0.175E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
241.431	107.0	0.676E-03	0.992E-02	0.433E-02	0.301E-03	0.966E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
242.674	108.0	0.775E-03	0.866E-02	0.338E-02	0.213E-03	0.525E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
243.916	109.0	0.867E-03	0.749E-02	0.263E-02	0.150E-03	0.271E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
245.159	110.0	0.947E-03	0.641E-02	0.203E-02	0.105E-03	0.127E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
246.401	111.0	0.101E-02	0.543E-02	0.156E-02	0.733E-04	0.170E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
247.643	112.0	0.106E-02	0.457E-02	0.120E-02	0.508E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
248.886	113.0	0.109E-02	0.381E-02	0.913E-03	0.276E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
250.128	114.0	0.110E-02	0.315E-02	0.693E-03	0.147E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
251.371	115.0	0.109E-02	0.259E-02	0.524E-03	0.807E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
252.613	116.0	0.106E-02	0.212E-02	0.395E-03	0.454E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
253.856	117.0	0.102E-02	0.172E-02	0.297E-03	0.252E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
255.098	118.0	0.968E-03	0.139E-02	0.222E-03	0.137E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
256.340	119.0	0.907E-03	0.111E-02	0.165E-03	0.744E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
257.583	120.0	0.840E-03	0.890E-03	0.122E-03	0.423E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
258.825	121.0	0.769E-03	0.707E-03	0.902E-04	0.270E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
260.068	122.0	0.697E-03	0.559E-03	0.660E-04	0.940E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
261.310	123.0	0.625E-03	0.440E-03	0.478E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
262.552	124.0	0.555E-03	0.345E-03	0.340E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
263.795	125.0	0.489E-03	0.270E-03	0.244E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
265.037	126.0	0.428E-03	0.210E-03	0.167E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
266.280	127.0	0.371E-03	0.162E-03	0.109E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
267.522	128.0	0.319E-03	0.125E-03	0.676E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
268.765	129.0	0.273E-03	0.963E-04	0.321E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
270.007	130.0	0.232E-03	0.736E-04	0.135E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
271.249	131.0	0.196E-03	0.559E-04	0.617E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
272.492	132.0	0.164E-03	0.419E-04	0.288E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
273.734	133.0	0.137E-03	0.310E-04	0.134E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
274.977	134.0	0.114E-03	0.224E-04	0.606E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
276.219	135.0	0.942E-04	0.157E-04	0.265E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
277.462	136.0	0.775E-04	0.105E-04	0.968E-08	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
278.704	137.0	0.634E-04	0.675E-05	0.328E-08	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
279.946	138.0	0.517E-04	0.414E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
281.189	139.0	0.420E-04	0.242E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
282.431	140.0	0.339E-04	0.136E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
