E_lab	E*/MeV	196At	197At	198At	199At	200At	201At	202At	203At	204At	205At
205.401	78.0	0.000E+00	0.119E-05	0.367E-01	0.883E+00	0.180E+00	0.515E-02	0.460E-05	0.000E+00	0.000E+00	0.000E+00
206.643	79.0	0.000E+00	0.530E-05	0.479E-01	0.779E+00	0.132E+00	0.338E-02	0.187E-05	0.000E+00	0.000E+00	0.000E+00
207.886	80.0	0.000E+00	0.191E-04	0.598E-01	0.675E+00	0.966E-01	0.221E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
209.128	81.0	0.000E+00	0.573E-04	0.719E-01	0.576E+00	0.701E-01	0.144E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
210.371	82.0	0.000E+00	0.147E-03	0.835E-01	0.483E+00	0.505E-01	0.934E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
211.613	83.0	0.000E+00	0.331E-03	0.939E-01	0.400E+00	0.362E-01	0.604E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
212.856	84.0	0.000E+00	0.666E-03	0.103E+00	0.327E+00	0.258E-01	0.390E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
214.098	85.0	0.000E+00	0.122E-02	0.109E+00	0.264E+00	0.183E-01	0.251E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
215.340	86.0	0.000E+00	0.206E-02	0.113E+00	0.210E+00	0.129E-01	0.160E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
216.583	87.0	0.000E+00	0.324E-02	0.115E+00	0.166E+00	0.904E-02	0.102E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
217.825	88.0	0.000E+00	0.480E-02	0.113E+00	0.130E+00	0.632E-02	0.645E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
219.068	89.0	0.134E-07	0.673E-02	0.110E+00	0.101E+00	0.440E-02	0.407E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
220.310	90.0	0.594E-07	0.899E-02	0.105E+00	0.777E-01	0.306E-02	0.253E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
221.552	91.0	0.218E-06	0.115E-01	0.975E-01	0.594E-01	0.211E-02	0.156E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
222.795	92.0	0.682E-06	0.142E-01	0.894E-01	0.450E-01	0.146E-02	0.829E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
224.037	93.0	0.185E-05	0.168E-01	0.807E-01	0.340E-01	0.100E-02	0.400E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
225.280	94.0	0.445E-05	0.193E-01	0.717E-01	0.255E-01	0.685E-03	0.183E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
226.522	95.0	0.966E-05	0.215E-01	0.629E-01	0.190E-01	0.467E-03	0.789E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
227.765	96.0	0.192E-04	0.232E-01	0.544E-01	0.141E-01	0.318E-03	0.930E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00
229.007	97.0	0.352E-04	0.245E-01	0.465E-01	0.104E-01	0.215E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
230.249	98.0	0.603E-04	0.252E-01	0.393E-01	0.763E-02	0.145E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
231.492	99.0	0.974E-04	0.253E-01	0.329E-01	0.558E-02	0.977E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
232.734	100.0	0.149E-03	0.250E-01	0.272E-01	0.407E-02	0.654E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
233.977	101.0	0.218E-03	0.241E-01	0.223E-01	0.295E-02	0.436E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
235.219	102.0	0.305E-03	0.229E-01	0.182E-01	0.213E-02	0.289E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
236.462	103.0	0.409E-03	0.214E-01	0.147E-01	0.154E-02	0.151E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
237.704	104.0	0.530E-03	0.197E-01	0.118E-01	0.110E-02	0.792E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
238.946	105.0	0.664E-03	0.179E-01	0.937E-02	0.789E-03	0.421E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
240.189	106.0	0.806E-03	0.160E-01	0.741E-02	0.563E-03	0.224E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
241.431	107.0	0.950E-03	0.142E-01	0.582E-02	0.400E-03	0.124E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
242.674	108.0	0.109E-02	0.124E-01	0.455E-02	0.284E-03	0.672E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
243.916	109.0	0.122E-02	0.107E-01	0.354E-02	0.200E-03	0.356E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
245.159	110.0	0.133E-02	0.921E-02	0.274E-02	0.141E-03	0.172E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
246.401	111.0	0.142E-02	0.783E-02	0.211E-02	0.982E-04	0.296E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
247.643	112.0	0.149E-02	0.659E-02	0.162E-02	0.681E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
248.886	113.0	0.153E-02	0.551E-02	0.123E-02	0.373E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
250.128	114.0	0.154E-02	0.456E-02	0.938E-03	0.199E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
251.371	115.0	0.153E-02	0.376E-02	0.710E-03	0.110E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
252.613	116.0	0.150E-02	0.307E-02	0.535E-03	0.627E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
253.856	117.0	0.144E-02	0.250E-02	0.402E-03	0.352E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
255.098	118.0	0.137E-02	0.202E-02	0.301E-03	0.194E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
256.340	119.0	0.128E-02	0.162E-02	0.224E-03	0.106E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
257.583	120.0	0.119E-02	0.130E-02	0.166E-03	0.607E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
258.825	121.0	0.109E-02	0.103E-02	0.123E-03	0.379E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
260.068	122.0	0.987E-03	0.817E-03	0.899E-04	0.206E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
261.310	123.0	0.886E-03	0.644E-03	0.652E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
262.552	124.0	0.788E-03	0.505E-03	0.474E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
263.795	125.0	0.695E-03	0.395E-03	0.335E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
265.037	126.0	0.608E-03	0.307E-03	0.230E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
266.280	127.0	0.528E-03	0.238E-03	0.152E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
267.522	128.0	0.455E-03	0.184E-03	0.950E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
268.765	129.0	0.389E-03	0.142E-03	0.457E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
270.007	130.0	0.331E-03	0.108E-03	0.194E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
271.249	131.0	0.280E-03	0.823E-04	0.895E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
272.492	132.0	0.235E-03	0.620E-04	0.419E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
273.734	133.0	0.196E-03	0.460E-04	0.199E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
274.977	134.0	0.163E-03	0.334E-04	0.911E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
276.219	135.0	0.135E-03	0.235E-04	0.414E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
277.462	136.0	0.111E-03	0.159E-04	0.176E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
278.704	137.0	0.909E-04	0.103E-04	0.576E-08	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
279.946	138.0	0.741E-04	0.637E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
281.189	139.0	0.602E-04	0.375E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
282.431	140.0	0.487E-04	0.212E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
