E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
249.979	61.0	0.000E+00	0.328E-06	0.144E-02	0.314E-02	0.170E-03	0.000E+00	0.000E+00
251.326	62.0	0.000E+00	0.926E-06	0.167E-02	0.231E-02	0.109E-03	0.000E+00	0.000E+00
252.673	63.0	0.000E+00	0.231E-05	0.185E-02	0.167E-02	0.697E-04	0.000E+00	0.000E+00
254.020	64.0	0.000E+00	0.517E-05	0.196E-02	0.120E-02	0.443E-04	0.000E+00	0.000E+00
255.367	65.0	0.000E+00	0.104E-04	0.198E-02	0.854E-03	0.280E-04	0.000E+00	0.000E+00
256.714	66.0	0.000E+00	0.192E-04	0.194E-02	0.602E-03	0.176E-04	0.000E+00	0.000E+00
258.061	67.0	0.000E+00	0.324E-04	0.184E-02	0.420E-03	0.110E-04	0.000E+00	0.000E+00
259.408	68.0	0.000E+00	0.505E-04	0.169E-02	0.292E-03	0.684E-05	0.000E+00	0.000E+00
260.754	69.0	0.234E-09	0.731E-04	0.151E-02	0.201E-03	0.423E-05	0.000E+00	0.000E+00
262.101	70.0	0.765E-09	0.990E-04	0.132E-02	0.138E-03	0.259E-05	0.000E+00	0.000E+00
263.448	71.0	0.223E-08	0.126E-03	0.112E-02	0.936E-04	0.156E-05	0.000E+00	0.000E+00
264.795	72.0	0.607E-08	0.152E-03	0.942E-03	0.634E-04	0.923E-06	0.000E+00	0.000E+00
266.142	73.0	0.158E-07	0.175E-03	0.775E-03	0.427E-04	0.517E-06	0.000E+00	0.000E+00
267.489	74.0	0.391E-07	0.192E-03	0.628E-03	0.286E-04	0.268E-06	0.000E+00	0.000E+00
268.836	75.0	0.914E-07	0.203E-03	0.502E-03	0.191E-04	0.919E-07	0.000E+00	0.000E+00
270.183	76.0	0.199E-06	0.207E-03	0.396E-03	0.127E-04	0.000E+00	0.000E+00	0.000E+00
271.530	77.0	0.405E-06	0.205E-03	0.308E-03	0.837E-05	0.000E+00	0.000E+00	0.000E+00
272.877	78.0	0.764E-06	0.196E-03	0.238E-03	0.549E-05	0.000E+00	0.000E+00	0.000E+00
274.224	79.0	0.134E-05	0.184E-03	0.182E-03	0.360E-05	0.000E+00	0.000E+00	0.000E+00
275.571	80.0	0.221E-05	0.168E-03	0.137E-03	0.234E-05	0.000E+00	0.000E+00	0.000E+00
276.918	81.0	0.340E-05	0.150E-03	0.103E-03	0.151E-05	0.000E+00	0.000E+00	0.000E+00
278.265	82.0	0.495E-05	0.132E-03	0.769E-04	0.959E-06	0.000E+00	0.000E+00	0.000E+00
279.612	83.0	0.682E-05	0.113E-03	0.569E-04	0.596E-06	0.000E+00	0.000E+00	0.000E+00
280.959	84.0	0.894E-05	0.962E-04	0.418E-04	0.362E-06	0.000E+00	0.000E+00	0.000E+00
282.305	85.0	0.112E-04	0.805E-04	0.306E-04	0.215E-06	0.000E+00	0.000E+00	0.000E+00
283.652	86.0	0.134E-04	0.665E-04	0.222E-04	0.101E-06	0.000E+00	0.000E+00	0.000E+00
284.999	87.0	0.155E-04	0.543E-04	0.160E-04	0.317E-07	0.000E+00	0.000E+00	0.000E+00
286.346	88.0	0.173E-04	0.438E-04	0.115E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
287.693	89.0	0.187E-04	0.350E-04	0.825E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
289.040	90.0	0.196E-04	0.277E-04	0.588E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
