E_lab	E*/MeV	190Bi	191Bi	192Bi	193Bi	194Bi	195Bi	196Bi
260.754	69.0	0.162E-02	0.103E-02	0.916E-03	0.136E-01	0.158E-02	0.233E-04	0.000E+00
262.101	70.0	0.161E-02	0.752E-03	0.120E-02	0.124E-01	0.917E-03	0.153E-04	0.000E+00
263.448	71.0	0.156E-02	0.545E-03	0.151E-02	0.111E-01	0.547E-03	0.993E-05	0.000E+00
264.795	72.0	0.147E-02	0.394E-03	0.185E-02	0.975E-02	0.336E-03	0.644E-05	0.000E+00
266.142	73.0	0.135E-02	0.287E-03	0.220E-02	0.840E-02	0.215E-03	0.415E-05	0.000E+00
267.489	74.0	0.121E-02	0.216E-03	0.255E-02	0.710E-02	0.141E-03	0.266E-05	0.000E+00
268.836	75.0	0.106E-02	0.175E-03	0.286E-02	0.589E-02	0.933E-04	0.169E-05	0.000E+00
270.183	76.0	0.910E-03	0.161E-03	0.314E-02	0.479E-02	0.628E-04	0.107E-05	0.000E+00
271.530	77.0	0.769E-03	0.171E-03	0.335E-02	0.382E-02	0.440E-04	0.673E-06	0.000E+00
272.877	78.0	0.640E-03	0.206E-03	0.350E-02	0.297E-02	0.327E-04	0.419E-06	0.000E+00
274.224	79.0	0.524E-03	0.265E-03	0.357E-02	0.185E-02	0.249E-04	0.257E-06	0.000E+00
275.571	80.0	0.424E-03	0.347E-03	0.356E-02	0.106E-02	0.138E-04	0.154E-06	0.000E+00
276.918	81.0	0.339E-03	0.451E-03	0.348E-02	0.607E-03	0.728E-05	0.884E-07	0.000E+00
278.265	82.0	0.267E-03	0.573E-03	0.334E-02	0.350E-03	0.000E+00	0.464E-07	0.000E+00
279.612	83.0	0.209E-03	0.708E-03	0.315E-02	0.199E-03	0.000E+00	0.901E-08	0.000E+00
280.959	84.0	0.162E-03	0.852E-03	0.290E-02	0.111E-03	0.000E+00	0.000E+00	0.000E+00
282.305	85.0	0.125E-03	0.996E-03	0.261E-02	0.626E-04	0.000E+00	0.000E+00	0.000E+00
283.652	86.0	0.956E-04	0.113E-02	0.229E-02	0.374E-04	0.000E+00	0.000E+00	0.000E+00
284.999	87.0	0.734E-04	0.126E-02	0.197E-02	0.248E-04	0.000E+00	0.000E+00	0.000E+00
286.346	88.0	0.569E-04	0.136E-02	0.165E-02	0.170E-04	0.000E+00	0.000E+00	0.000E+00
287.693	89.0	0.454E-04	0.144E-02	0.134E-02	0.146E-05	0.000E+00	0.000E+00	0.000E+00
289.040	90.0	0.418E-04	0.146E-02	0.122E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
