E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
195.528	54.0	0.000E+00	0.000E+00	0.531E-01	0.411E+00	0.818E-01	0.182E-03	0.000E+00
196.804	55.0	0.000E+00	0.284E-06	0.863E-01	0.431E+00	0.653E-01	0.123E-03	0.000E+00
198.081	56.0	0.000E+00	0.182E-05	0.129E+00	0.433E+00	0.508E-01	0.816E-04	0.000E+00
199.358	57.0	0.000E+00	0.887E-05	0.180E+00	0.419E+00	0.385E-01	0.532E-04	0.000E+00
200.635	58.0	0.000E+00	0.350E-04	0.237E+00	0.391E+00	0.285E-01	0.340E-04	0.000E+00
201.911	59.0	0.000E+00	0.116E-03	0.294E+00	0.352E+00	0.206E-01	0.214E-04	0.000E+00
203.188	60.0	0.000E+00	0.327E-03	0.349E+00	0.306E+00	0.146E-01	0.132E-04	0.000E+00
204.465	61.0	0.000E+00	0.808E-03	0.396E+00	0.258E+00	0.102E-01	0.800E-05	0.000E+00
205.742	62.0	0.000E+00	0.177E-02	0.432E+00	0.212E+00	0.699E-02	0.475E-05	0.000E+00
207.018	63.0	0.000E+00	0.346E-02	0.456E+00	0.170E+00	0.472E-02	0.274E-05	0.000E+00
208.295	64.0	0.000E+00	0.617E-02	0.464E+00	0.133E+00	0.314E-02	0.148E-05	0.000E+00
209.572	65.0	0.805E-07	0.101E-01	0.458E+00	0.102E+00	0.207E-02	0.734E-06	0.000E+00
210.848	66.0	0.419E-06	0.154E-01	0.440E+00	0.769E-01	0.135E-02	0.287E-06	0.000E+00
212.125	67.0	0.180E-05	0.220E-01	0.410E+00	0.570E-01	0.869E-03	0.000E+00	0.000E+00
213.402	68.0	0.661E-05	0.297E-01	0.373E+00	0.417E-01	0.556E-03	0.000E+00	0.000E+00
214.679	69.0	0.210E-04	0.383E-01	0.332E+00	0.301E-01	0.353E-03	0.000E+00	0.000E+00
215.955	70.0	0.584E-04	0.474E-01	0.288E+00	0.215E-01	0.223E-03	0.000E+00	0.000E+00
217.232	71.0	0.144E-03	0.565E-01	0.245E+00	0.152E-01	0.140E-03	0.000E+00	0.000E+00
218.509	72.0	0.320E-03	0.652E-01	0.205E+00	0.107E-01	0.870E-04	0.000E+00	0.000E+00
219.786	73.0	0.644E-03	0.730E-01	0.169E+00	0.745E-02	0.539E-04	0.000E+00	0.000E+00
221.062	74.0	0.119E-02	0.795E-01	0.137E+00	0.515E-02	0.332E-04	0.000E+00	0.000E+00
222.339	75.0	0.204E-02	0.842E-01	0.109E+00	0.354E-02	0.204E-04	0.000E+00	0.000E+00
223.616	76.0	0.327E-02	0.870E-01	0.858E-01	0.242E-02	0.124E-04	0.000E+00	0.000E+00
224.892	77.0	0.493E-02	0.877E-01	0.668E-01	0.164E-02	0.746E-05	0.000E+00	0.000E+00
226.169	78.0	0.705E-02	0.864E-01	0.514E-01	0.111E-02	0.446E-05	0.000E+00	0.000E+00
227.446	79.0	0.960E-02	0.832E-01	0.392E-01	0.746E-03	0.258E-05	0.000E+00	0.000E+00
228.723	80.0	0.125E-01	0.785E-01	0.296E-01	0.500E-03	0.149E-05	0.000E+00	0.000E+00
