E_lab	E*/MeV	190Bi	191Bi	192Bi	193Bi	194Bi	195Bi	196Bi
228.428	45.0	0.000E+00	0.974E-03	0.255E-01	0.345E-02	0.412E-02	0.211E-01	0.435E-03
229.775	46.0	0.000E+00	0.184E-02	0.272E-01	0.250E-02	0.614E-02	0.215E-01	0.333E-03
231.122	47.0	0.000E+00	0.313E-02	0.275E-01	0.176E-02	0.856E-02	0.211E-01	0.248E-03
232.469	48.0	0.000E+00	0.486E-02	0.264E-01	0.123E-02	0.112E-01	0.197E-01	0.179E-03
233.816	49.0	0.141E-07	0.697E-02	0.241E-01	0.900E-03	0.140E-01	0.178E-01	0.127E-03
235.163	50.0	0.760E-07	0.936E-02	0.211E-01	0.762E-03	0.167E-01	0.155E-01	0.874E-04
236.510	51.0	0.322E-06	0.118E-01	0.177E-01	0.837E-03	0.190E-01	0.130E-01	0.591E-04
237.857	52.0	0.114E-05	0.142E-01	0.144E-01	0.116E-02	0.209E-01	0.106E-01	0.392E-04
239.203	53.0	0.346E-05	0.161E-01	0.113E-01	0.178E-02	0.223E-01	0.843E-02	0.256E-04
240.550	54.0	0.926E-05	0.175E-01	0.867E-02	0.271E-02	0.229E-01	0.654E-02	0.165E-04
241.897	55.0	0.221E-04	0.182E-01	0.649E-02	0.399E-02	0.229E-01	0.497E-02	0.104E-04
243.244	56.0	0.474E-04	0.181E-01	0.475E-02	0.557E-02	0.222E-01	0.371E-02	0.656E-05
244.591	57.0	0.921E-04	0.174E-01	0.342E-02	0.742E-02	0.209E-01	0.272E-02	0.408E-05
245.938	58.0	0.164E-03	0.160E-01	0.243E-02	0.945E-02	0.192E-01	0.197E-02	0.251E-05
247.285	59.0	0.269E-03	0.144E-01	0.170E-02	0.116E-01	0.172E-01	0.141E-02	0.153E-05
248.632	60.0	0.412E-03	0.125E-01	0.118E-02	0.137E-01	0.150E-01	0.993E-03	0.927E-06
249.979	61.0	0.593E-03	0.106E-01	0.820E-03	0.156E-01	0.129E-01	0.694E-03	0.556E-06
251.326	62.0	0.808E-03	0.872E-02	0.582E-03	0.174E-01	0.108E-01	0.480E-03	0.330E-06
252.673	63.0	0.105E-02	0.705E-02	0.443E-03	0.188E-01	0.890E-02	0.330E-03	0.194E-06
254.020	64.0	0.130E-02	0.559E-02	0.389E-03	0.197E-01	0.720E-02	0.225E-03	0.113E-06
255.367	65.0	0.155E-02	0.436E-02	0.411E-03	0.202E-01	0.574E-02	0.152E-03	0.634E-07
256.714	66.0	0.178E-02	0.334E-02	0.510E-03	0.202E-01	0.451E-02	0.102E-03	0.332E-07
258.061	67.0	0.196E-02	0.253E-02	0.684E-03	0.197E-01	0.349E-02	0.685E-04	0.149E-07
259.408	68.0	0.208E-02	0.189E-02	0.932E-03	0.188E-01	0.267E-02	0.455E-04	0.269E-08
260.754	69.0	0.215E-02	0.139E-02	0.125E-02	0.176E-01	0.199E-02	0.301E-04	0.000E+00
262.101	70.0	0.214E-02	0.102E-02	0.163E-02	0.161E-01	0.116E-02	0.197E-04	0.000E+00
263.448	71.0	0.207E-02	0.741E-03	0.206E-02	0.144E-01	0.694E-03	0.129E-04	0.000E+00
264.795	72.0	0.195E-02	0.537E-03	0.252E-02	0.127E-01	0.427E-03	0.839E-05	0.000E+00
266.142	73.0	0.180E-02	0.393E-03	0.299E-02	0.110E-01	0.273E-03	0.542E-05	0.000E+00
267.489	74.0	0.161E-02	0.297E-03	0.345E-02	0.932E-02	0.179E-03	0.348E-05	0.000E+00
268.836	75.0	0.142E-02	0.242E-03	0.387E-02	0.776E-02	0.119E-03	0.223E-05	0.000E+00
270.183	76.0	0.122E-02	0.224E-03	0.424E-02	0.634E-02	0.799E-04	0.141E-05	0.000E+00
271.530	77.0	0.104E-02	0.240E-03	0.453E-02	0.508E-02	0.558E-04	0.891E-06	0.000E+00
272.877	78.0	0.864E-03	0.290E-03	0.473E-02	0.397E-02	0.412E-04	0.557E-06	0.000E+00
274.224	79.0	0.709E-03	0.373E-03	0.482E-02	0.249E-02	0.311E-04	0.344E-06	0.000E+00
275.571	80.0	0.575E-03	0.488E-03	0.482E-02	0.144E-02	0.173E-04	0.208E-06	0.000E+00
